anio;id_sector_productivo;nombre_sector_productivo;nombre_variable;valor;unidad_medida;Viajes_Y_Turismo;concepto_desc;Socio;ADUANA;USO_ECONOMICO;Producto;Provincia;Macrobloque
2017;D_26;MINERALES_NO_METALICOS;ANR_PERSONAS;11660,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_26;MINERALES_NO_METALICOS;RTA_TOTAL;24454,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_26;MINERALES_NO_METALICOS;RTA_AR;23521,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_26;MINERALES_NO_METALICOS;RTA_ANR;933,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_26;MINERALES_NO_METALICOS;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2017;D_26;MINERALES_NO_METALICOS;VAB_PCONST_2004;5727,1;ARS;NA;NA;NA;NA;NA;NA;NA;2
2018;D_26;MINERALES_NO_METALICOS;AR_PUESTOS;44521,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_26;MINERALES_NO_METALICOS;NOASAL_PUESTOS;17005,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_26;MINERALES_NO_METALICOS;ANR_PERSONAS;15037,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_26;MINERALES_NO_METALICOS;RTA_TOTAL;31696,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_26;MINERALES_NO_METALICOS;RTA_AR;29882,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_26;MINERALES_NO_METALICOS;RTA_ANR;1813,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_26;MINERALES_NO_METALICOS;MUJ%TOT(EPH);0,2;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2018;D_26;MINERALES_NO_METALICOS;VAB_PCONST_2004;5734,9;ARS;NA;NA;NA;NA;NA;NA;NA;2
2019;D_26;MINERALES_NO_METALICOS;AR_PUESTOS;42782,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_26;MINERALES_NO_METALICOS;NOASAL_PUESTOS;8683,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_26;MINERALES_NO_METALICOS;ANR_PERSONAS;9292,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_26;MINERALES_NO_METALICOS;RTA_TOTAL;42562,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_26;MINERALES_NO_METALICOS;RTA_AR;40981,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_26;MINERALES_NO_METALICOS;RTA_ANR;1580,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_26;MINERALES_NO_METALICOS;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2019;D_26;MINERALES_NO_METALICOS;VAB_PCONST_2004;5351,2;ARS;NA;NA;NA;NA;NA;NA;NA;2
2020;D_26;MINERALES_NO_METALICOS;AR_PUESTOS;39661,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_26;MINERALES_NO_METALICOS;NOASAL_PUESTOS;9580,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_26;MINERALES_NO_METALICOS;ANR_PERSONAS;16885,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_26;MINERALES_NO_METALICOS;RTA_TOTAL;55728,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_26;MINERALES_NO_METALICOS;RTA_AR;52918,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_26;MINERALES_NO_METALICOS;RTA_ANR;2809,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_26;MINERALES_NO_METALICOS;MUJ%TOT(EPH);0,2;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2020;D_26;MINERALES_NO_METALICOS;VAB_PCONST_2004;4624,6;ARS;NA;NA;NA;NA;NA;NA;NA;2
2021;D_26;MINERALES_NO_METALICOS;AR_PUESTOS;41154,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_26;MINERALES_NO_METALICOS;NOASAL_PUESTOS;18591,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_26;MINERALES_NO_METALICOS;ANR_PERSONAS;23547,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_26;MINERALES_NO_METALICOS;RTA_TOTAL;95982,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_26;MINERALES_NO_METALICOS;RTA_AR;90110,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_26;MINERALES_NO_METALICOS;RTA_ANR;5872,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_26;MINERALES_NO_METALICOS;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2021;D_26;MINERALES_NO_METALICOS;VAB_PCONST_2004;5903,4;ARS;NA;NA;NA;NA;NA;NA;NA;2
2011;D_26;MINERALES_NO_METALICOS;AR_PUESTOS;46415,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_26;MINERALES_NO_METALICOS;NOASAL_PUESTOS;17185,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_26;MINERALES_NO_METALICOS;ANR_PERSONAS;18470,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_26;MINERALES_NO_METALICOS;RTA_TOTAL;5271,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_26;MINERALES_NO_METALICOS;RTA_AR;4912,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_26;MINERALES_NO_METALICOS;RTA_ANR;358,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_26;MINERALES_NO_METALICOS;MUJ%TOT(EPH);0,2;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2011;D_26;MINERALES_NO_METALICOS;VAB_PCONST_2004;5625,3;ARS;NA;NA;NA;NA;NA;NA;NA;2
2012;D_26;MINERALES_NO_METALICOS;AR_PUESTOS;45671,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_26;MINERALES_NO_METALICOS;NOASAL_PUESTOS;14564,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_26;MINERALES_NO_METALICOS;ANR_PERSONAS;19046,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_26;MINERALES_NO_METALICOS;RTA_TOTAL;6727,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_26;MINERALES_NO_METALICOS;RTA_AR;6351,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_26;MINERALES_NO_METALICOS;RTA_ANR;376,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_26;MINERALES_NO_METALICOS;MUJ%TOT(EPH);0,2;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2012;D_26;MINERALES_NO_METALICOS;VAB_PCONST_2004;5381,7;ARS;NA;NA;NA;NA;NA;NA;NA;2
2013;D_26;MINERALES_NO_METALICOS;AR_PUESTOS;45257,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_26;MINERALES_NO_METALICOS;NOASAL_PUESTOS;12340,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_26;MINERALES_NO_METALICOS;ANR_PERSONAS;24044,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_26;MINERALES_NO_METALICOS;RTA_TOTAL;8869,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_26;MINERALES_NO_METALICOS;RTA_AR;8123,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_26;MINERALES_NO_METALICOS;RTA_ANR;746,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_26;MINERALES_NO_METALICOS;MUJ%TOT(EPH);0,2;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2013;D_26;MINERALES_NO_METALICOS;VAB_PCONST_2004;5813,2;ARS;NA;NA;NA;NA;NA;NA;NA;2
2014;D_26;MINERALES_NO_METALICOS;AR_PUESTOS;45830,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_26;MINERALES_NO_METALICOS;NOASAL_PUESTOS;6682,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_26;MINERALES_NO_METALICOS;ANR_PERSONAS;14857,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_26;MINERALES_NO_METALICOS;RTA_TOTAL;11055,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_26;MINERALES_NO_METALICOS;RTA_AR;10468,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_26;MINERALES_NO_METALICOS;RTA_ANR;588,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_26;MINERALES_NO_METALICOS;MUJ%TOT(EPH);0,0;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2014;D_26;MINERALES_NO_METALICOS;VAB_PCONST_2004;5548,6;ARS;NA;NA;NA;NA;NA;NA;NA;2
2015;D_26;MINERALES_NO_METALICOS;AR_PUESTOS;47331,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_26;MINERALES_NO_METALICOS;NOASAL_PUESTOS;5559,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_26;MINERALES_NO_METALICOS;ANR_PERSONAS;18543,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_26;MINERALES_NO_METALICOS;RTA_TOTAL;15820,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_26;MINERALES_NO_METALICOS;RTA_AR;14788,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_26;MINERALES_NO_METALICOS;RTA_ANR;1031,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_26;MINERALES_NO_METALICOS;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2015;D_26;MINERALES_NO_METALICOS;VAB_PCONST_2004;5734,9;ARS;NA;NA;NA;NA;NA;NA;NA;2
2016;D_27;METALES_BASICOS;AR_PUESTOS;35832,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_27;METALES_BASICOS;NOASAL_PUESTOS;4254,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_27;METALES_BASICOS;ANR_PERSONAS;1914,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_27;METALES_BASICOS;RTA_TOTAL;17601,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_27;METALES_BASICOS;RTA_AR;17497,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_27;METALES_BASICOS;RTA_ANR;104,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_27;METALES_BASICOS;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2016;D_27;METALES_BASICOS;VAB_PCONST_2004;7831,4;ARS;NA;NA;NA;NA;NA;NA;NA;2
2017;D_27;METALES_BASICOS;AR_PUESTOS;35032,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_27;METALES_BASICOS;NOASAL_PUESTOS;1554,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_27;METALES_BASICOS;ANR_PERSONAS;4437,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_27;METALES_BASICOS;RTA_TOTAL;22736,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_27;METALES_BASICOS;RTA_AR;22350,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_27;METALES_BASICOS;RTA_ANR;385,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_27;METALES_BASICOS;MUJ%TOT(EPH);0,2;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2017;D_27;METALES_BASICOS;VAB_PCONST_2004;9036,5;ARS;NA;NA;NA;NA;NA;NA;NA;2
2018;D_27;METALES_BASICOS;AR_PUESTOS;35284,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_27;METALES_BASICOS;NOASAL_PUESTOS;5071,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_27;METALES_BASICOS;ANR_PERSONAS;5694,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_27;METALES_BASICOS;RTA_TOTAL;29926,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_27;METALES_BASICOS;RTA_AR;28216,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_27;METALES_BASICOS;RTA_ANR;1709,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_27;METALES_BASICOS;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2018;D_27;METALES_BASICOS;VAB_PCONST_2004;9430,6;ARS;NA;NA;NA;NA;NA;NA;NA;2
2019;D_27;METALES_BASICOS;AR_PUESTOS;34038,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_27;METALES_BASICOS;NOASAL_PUESTOS;1128,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_27;METALES_BASICOS;ANR_PERSONAS;2604,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_27;METALES_BASICOS;RTA_TOTAL;42399,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_27;METALES_BASICOS;RTA_AR;41754,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_27;METALES_BASICOS;RTA_ANR;645,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_27;METALES_BASICOS;MUJ%TOT(EPH);0,0;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2019;D_27;METALES_BASICOS;VAB_PCONST_2004;8660,0;ARS;NA;NA;NA;NA;NA;NA;NA;2
2020;D_27;METALES_BASICOS;AR_PUESTOS;33196,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_27;METALES_BASICOS;NOASAL_PUESTOS;2784,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_27;METALES_BASICOS;ANR_PERSONAS;475,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_27;METALES_BASICOS;RTA_TOTAL;49858,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_27;METALES_BASICOS;RTA_AR;49737,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_27;METALES_BASICOS;RTA_ANR;120,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_27;METALES_BASICOS;MUJ%TOT(EPH);0,0;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2020;D_27;METALES_BASICOS;VAB_PCONST_2004;6317,4;ARS;NA;NA;NA;NA;NA;NA;NA;2
2021;D_27;METALES_BASICOS;AR_PUESTOS;34017,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_27;METALES_BASICOS;NOASAL_PUESTOS;2194,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_27;METALES_BASICOS;ANR_PERSONAS;1575,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_27;METALES_BASICOS;RTA_TOTAL;87314,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_27;METALES_BASICOS;RTA_AR;86608,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_27;METALES_BASICOS;RTA_ANR;706,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_27;METALES_BASICOS;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2021;D_27;METALES_BASICOS;VAB_PCONST_2004;8534,9;ARS;NA;NA;NA;NA;NA;NA;NA;2
2011;D_27;METALES_BASICOS;AR_PUESTOS;40875,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_27;METALES_BASICOS;NOASAL_PUESTOS;578,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_27;METALES_BASICOS;ANR_PERSONAS;7446,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2011;D_27;METALES_BASICOS;RTA_TOTAL;6106,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_27;METALES_BASICOS;RTA_AR;5899,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_27;METALES_BASICOS;RTA_ANR;206,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2011;D_27;METALES_BASICOS;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2011;D_27;METALES_BASICOS;VAB_PCONST_2004;10051,5;ARS;NA;NA;NA;NA;NA;NA;NA;2
2012;D_27;METALES_BASICOS;AR_PUESTOS;39918,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_27;METALES_BASICOS;NOASAL_PUESTOS;0,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_27;METALES_BASICOS;ANR_PERSONAS;5615,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2012;D_27;METALES_BASICOS;RTA_TOTAL;7390,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_27;METALES_BASICOS;RTA_AR;7199,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_27;METALES_BASICOS;RTA_ANR;191,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2012;D_27;METALES_BASICOS;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2012;D_27;METALES_BASICOS;VAB_PCONST_2004;9475,4;ARS;NA;NA;NA;NA;NA;NA;NA;2
2013;D_27;METALES_BASICOS;AR_PUESTOS;38906,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_27;METALES_BASICOS;NOASAL_PUESTOS;6477,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_27;METALES_BASICOS;ANR_PERSONAS;5503,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2013;D_27;METALES_BASICOS;RTA_TOTAL;8890,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_27;METALES_BASICOS;RTA_AR;8598,0;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_27;METALES_BASICOS;RTA_ANR;292,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2013;D_27;METALES_BASICOS;MUJ%TOT(EPH);0,2;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2013;D_27;METALES_BASICOS;VAB_PCONST_2004;9849,9;ARS;NA;NA;NA;NA;NA;NA;NA;2
2014;D_27;METALES_BASICOS;AR_PUESTOS;38453,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_27;METALES_BASICOS;NOASAL_PUESTOS;18195,1;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_27;METALES_BASICOS;ANR_PERSONAS;7049,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2014;D_27;METALES_BASICOS;RTA_TOTAL;11633,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_27;METALES_BASICOS;RTA_AR;11320,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_27;METALES_BASICOS;RTA_ANR;313,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2014;D_27;METALES_BASICOS;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2014;D_27;METALES_BASICOS;VAB_PCONST_2004;9729,4;ARS;NA;NA;NA;NA;NA;NA;NA;2
2015;D_27;METALES_BASICOS;AR_PUESTOS;38054,6;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_27;METALES_BASICOS;NOASAL_PUESTOS;22826,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_27;METALES_BASICOS;ANR_PERSONAS;7354,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2015;D_27;METALES_BASICOS;RTA_TOTAL;15211,6;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_27;METALES_BASICOS;RTA_AR;14525,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_27;METALES_BASICOS;RTA_ANR;685,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2015;D_27;METALES_BASICOS;MUJ%TOT(EPH);0,0;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2015;D_27;METALES_BASICOS;VAB_PCONST_2004;8566,0;ARS;NA;NA;NA;NA;NA;NA;NA;2
2016;D_28;PRODUCTOS_DEL_METAL;AR_PUESTOS;91032,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_28;PRODUCTOS_DEL_METAL;NOASAL_PUESTOS;62623,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_28;PRODUCTOS_DEL_METAL;ANR_PERSONAS;28114,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2016;D_28;PRODUCTOS_DEL_METAL;RTA_TOTAL;25973,0;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_28;PRODUCTOS_DEL_METAL;RTA_AR;23553,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_28;PRODUCTOS_DEL_METAL;RTA_ANR;2419,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2016;D_28;PRODUCTOS_DEL_METAL;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2016;D_28;PRODUCTOS_DEL_METAL;VAB_PCONST_2004;4899,9;ARS;NA;NA;NA;NA;NA;NA;NA;2
2017;D_28;PRODUCTOS_DEL_METAL;AR_PUESTOS;90618,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_28;PRODUCTOS_DEL_METAL;NOASAL_PUESTOS;53474,9;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_28;PRODUCTOS_DEL_METAL;ANR_PERSONAS;30868,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2017;D_28;PRODUCTOS_DEL_METAL;RTA_TOTAL;33390,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_28;PRODUCTOS_DEL_METAL;RTA_AR;29963,2;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_28;PRODUCTOS_DEL_METAL;RTA_ANR;3427,1;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2017;D_28;PRODUCTOS_DEL_METAL;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2017;D_28;PRODUCTOS_DEL_METAL;VAB_PCONST_2004;5302,5;ARS;NA;NA;NA;NA;NA;NA;NA;2
2018;D_28;PRODUCTOS_DEL_METAL;AR_PUESTOS;89111,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_28;PRODUCTOS_DEL_METAL;NOASAL_PUESTOS;39210,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_28;PRODUCTOS_DEL_METAL;ANR_PERSONAS;19018,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2018;D_28;PRODUCTOS_DEL_METAL;RTA_TOTAL;40725,8;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_28;PRODUCTOS_DEL_METAL;RTA_AR;38091,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_28;PRODUCTOS_DEL_METAL;RTA_ANR;2633,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2018;D_28;PRODUCTOS_DEL_METAL;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2018;D_28;PRODUCTOS_DEL_METAL;VAB_PCONST_2004;5195,0;ARS;NA;NA;NA;NA;NA;NA;NA;2
2019;D_28;PRODUCTOS_DEL_METAL;AR_PUESTOS;85291,0;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_28;PRODUCTOS_DEL_METAL;NOASAL_PUESTOS;48128,4;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_28;PRODUCTOS_DEL_METAL;ANR_PERSONAS;29063,5;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2019;D_28;PRODUCTOS_DEL_METAL;RTA_TOTAL;58921,7;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_28;PRODUCTOS_DEL_METAL;RTA_AR;53896,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_28;PRODUCTOS_DEL_METAL;RTA_ANR;5025,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2019;D_28;PRODUCTOS_DEL_METAL;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2019;D_28;PRODUCTOS_DEL_METAL;VAB_PCONST_2004;4797,6;ARS;NA;NA;NA;NA;NA;NA;NA;2
2020;D_28;PRODUCTOS_DEL_METAL;AR_PUESTOS;80821,3;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_28;PRODUCTOS_DEL_METAL;NOASAL_PUESTOS;46909,8;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_28;PRODUCTOS_DEL_METAL;ANR_PERSONAS;21105,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2020;D_28;PRODUCTOS_DEL_METAL;RTA_TOTAL;68896,0;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_28;PRODUCTOS_DEL_METAL;RTA_AR;65828,5;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_28;PRODUCTOS_DEL_METAL;RTA_ANR;3067,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2020;D_28;PRODUCTOS_DEL_METAL;MUJ%TOT(EPH);0,1;Porcentaje;NA;NA;NA;NA;NA;NA;NA;5
2020;D_28;PRODUCTOS_DEL_METAL;VAB_PCONST_2004;3882,9;ARS;NA;NA;NA;NA;NA;NA;NA;2
2021;D_28;PRODUCTOS_DEL_METAL;AR_PUESTOS;83696,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_28;PRODUCTOS_DEL_METAL;NOASAL_PUESTOS;69310,7;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_28;PRODUCTOS_DEL_METAL;ANR_PERSONAS;27994,2;Cantidad;NA;NA;NA;NA;NA;NA;NA;1
2021;D_28;PRODUCTOS_DEL_METAL;RTA_TOTAL;117619,3;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_28;PRODUCTOS_DEL_METAL;RTA_AR;107603,4;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
2021;D_28;PRODUCTOS_DEL_METAL;RTA_ANR;10015,9;Millones (ARS);NA;NA;NA;NA;NA;NA;NA;3
